237,,Bradley Klahn,USA,203,-14,-,-,-,-,,Thu Jun  4 18:29:22 2015
238,,Nils Langer,GER,203,+21,-,Lost in Bergamo QFLost in Lecco SF,-,-,,Thu Jun  4 18:29:22 2015
239,,Andrej Martin,SVK,203,-47,-,Lost in Mestre R16,-,-,,Thu Jun  4 18:29:22 2015
240,,Boy Westerhof,NED,203,-11,-,-,-,-,,Thu Jun  4 18:29:22 2015
241,,Dennis Novak,AUT,202,-,-,-,-,-,,Thu Jun  4 18:29:22 2015
242,,Dzmitry Zhyrmont,BLR,200,+6,-,-,-,-,,Thu Jun  4 18:29:22 2015
243,,Jordi Samper Montana,ESP,200,-3,-,Lost in Furth R32Lost in Bacau QF,-,-,,Thu Jun  4 18:29:22 2015
244,,Egor Gerasimov,BLR,199,+1,-,-,-,-,,Thu Jun  4 18:29:22 2015
245,,Juan Carlos Saez,CHI,199,+12,-,Lost in Bucharest QFLost in Bacau QF,-,-,,Thu Jun  4 18:29:22 2015
246,,David Guez,FRA,199,+3,-,-,-,-,,Thu Jun  4 18:29:22 2015
247,,Jules Marie,FRA,199,+3,-,Lost in Antalya 21 R32,-,-,,Thu Jun  4 18:29:22 2015
248,,Fabiano De Paula,BRA,199,-11,-,-,-,-,,Thu Jun  4 18:29:22 2015
249,,Yannick Jankovits,FRA,199,+2,-,-,-,-,,Thu Jun  4 18:29:22 2015
250,,Matteo Viola,ITA,198,-26,-,Lost in Vicenza R32Lost in Mestre R32,-,-,,Thu Jun  4 18:29:22 2015
251,,Henrique Cunha,BRA,198,-7,-,-,-,-,,Thu Jun  4 18:29:22 2015
252,,Jordan Thompson,AUS,198,+2,-,Lost in Manchester R32Lost in Bacau SF,-,-,,Thu Jun  4 18:29:22 2015
253,,Antonio Veic,CRO,197,-14,-,-,-,-,,Thu Jun  4 18:29:22 2015
254,,Riccardo Bellotti,ITA,197,+2,-,-,-,-,,Thu Jun  4 18:29:22 2015
255,,Tomislav Brkic,BIH,194,-9,-,Lost in Brcko SF,-,-,,Thu Jun  4 18:29:22 2015
256,,Christian Garin,CHI,192,+6,-,Lost in Mestre R32,-,-,,Thu Jun  4 18:29:22 2015
257,,Tristan Lamasine,FRA,191,-21,-,-,-,-,,Thu Jun  4 18:29:22 2015
258,,Oriol Roca Batalla,ESP,190,+5,-,-,-,-,,Thu Jun  4 18:29:22 2015
259,,Peter Torebko,GER,189,-4,-,-,-,-,,Thu Jun  4 18:29:22 2015
260,,Benjamin Mitchell,AUS,188,-30,-,Lost in Manchester R32,-,-,,Thu Jun  4 18:29:22 2015
261,,Lamine Ouahab,MAR,187,+4,-,-,-,-,,Thu Jun  4 18:29:22 2015
262,,Frederik Nielsen,DEN,187,+11,-,Lost in Manchester R16,-,-,,Thu Jun  4 18:29:22 2015
263,,Mate Delic,CRO,187,+3,-,Lost in Mestre R32,-,-,,Thu Jun  4 18:29:22 2015
264,,Federico Gaio,ITA,187,+14,-,Lost in Vicenza R16Lost in Bergamo F,-,-,,Thu Jun  4 18:29:22 2015
265,,Enrique Lopez Perez,ESP,187,+2,-,-,-,-,,Thu Jun  4 18:29:22 2015
266,,Remi Boutillier,FRA,186,-31,-,Lost in Vicenza R32,-,-,,Thu Jun  4 18:29:22 2015
267,,Jonathan Eysseric,FRA,185,-24,-,-,-,-,,Thu Jun  4 18:29:22 2015
268,,Michael Russell,USA,184,-8,-,-,-,-,,Thu Jun  4 18:29:22 2015
269,,Alex Bolt,AUS,184,-8,-,Lost in Manchester R32,-,-,,Thu Jun  4 18:29:22 2015
270,,Denys Molchanov,UKR,184,+9,Andijan SF,-,191,203,,Thu Jun  4 18:29:22 2015
271,,Liang Chi Huang,TPE,184,+3,Wuhan 3 QF,Lost in Wuhan QFLost in Wuhan 2 QF,189,208,,Thu Jun  4 18:29:22 2015
272,,Nicolas Barrientos,COL,183,-4,-,Lost in Pereira 6 R32,-,-,,Thu Jun  4 18:29:22 2015
273,,Gianluca Naso,ITA,181,-3,-,Lost in Bergamo QF,-,-,,Thu Jun  4 18:29:22 2015
274,,Alex Kuznetsov,USA,180,-2,-,-,-,-,,Thu Jun  4 18:29:22 2015
275,,Frederico Ferreira Silva,POR,178,-,Maputo QF,Idanha-A-Nova W,182,194,,Thu Jun  4 18:29:22 2015
276,,Frances Tiafoe,USA,176,+11,-,Lost in Roland Garros R128,-,-,,Thu Jun  4 18:29:22 2015
277,,Di Wu,CHN,176,+24,Wuhan 3 QF,Wuhan WLost in Wuhan 2 QF,181,200,,Thu Jun  4 18:29:22 2015
278,,Hugo Dellien,BOL,176,-14,-,-,-,-,,Thu Jun  4 18:29:22 2015
279,,Franko Skugor,CRO,174,+10,-,Prijedor W,-,-,,Thu Jun  4 18:29:22 2015
280,,Yasutaka Uchiyama,JPN,173,+11,-,Lost in Sta. Margarida de Montbui F,-,-,,Thu Jun  4 18:29:22 2015
281,,Laurent Lokoli,FRA,172,-48,-,-,-,-,,Thu Jun  4 18:29:22 2015
282,,Marco Trungelliti,ARG,170,-13,-,-,-,-,,Thu Jun  4 18:29:22 2015
283,,Alexis Musialek,FRA,170,-,-,Lost in Vic QF,-,-,,Thu Jun  4 18:29:22 2015
284,,Quentin Halys,FRA,169,+12,-,Lost in Roland Garros R128,-,-,,Thu Jun  4 18:29:22 2015
285,,Henri Laaksonen,SUI,169,-,-,Lost in Prostejov R32,-,-,,Thu Jun  4 18:29:22 2015
286,,Pedja Krstin,SRB,169,-2,Jounieh QF,-,174,193,,Thu Jun  4 18:29:22 2015
287,,Arthur De Greef,BEL,168,+1,-,-,-,-,,Thu Jun  4 18:29:22 2015
288,,Gonzalo Escobar,ECU,165,+9,-,Lost in Furth R16,-,-,,Thu Jun  4 18:29:22 2015
289,,Andres Molteni,ARG,164,-7,-,Lost in Lecco SF,-,-,,Thu Jun  4 18:29:22 2015
290,,Dusan Lojda,CZE,164,-4,Maribor R16,-,165,181,,Thu Jun  4 18:29:22 2015
291,,Alexander Sarkissian,USA,163,+21,Gimcheon QF,-,177,228,,Thu Jun  4 18:29:22 2015
292,,Takuto Niki,JPN,163,-11,-,Lost in Gimcheon R16Lost in Wuhan 2 R16,-,-,,Thu Jun  4 18:29:22 2015
293,,Daniel Cox,GBR,161,+2,-,Lost in Manchester R32Lost in Antalya 20 F,-,-,,Thu Jun  4 18:29:22 2015
294,,Erik Crepaldi,ITA,161,+29,-,Antalya 20 W,-,-,,Thu Jun  4 18:29:22 2015
295,,Kamil Majchrzak,POL,159,+71,-,Lost in Bucharest R16Bacau W,-,-,,Thu Jun  4 18:29:22 2015
296,,Julien Cagnina,BEL,156,-4,Lodi QF,Lost in Prijedor QF,161,180,,Thu Jun  4 18:29:22 2015
297,,Miljan Zekic,SRB,156,+2,Bol 5 QF,Lost in Bol 4 R16,160,172,,Thu Jun  4 18:29:22 2015
298,,Gregoire Barrere,FRA,156,+2,Lodi QF,-,161,180,,Thu Jun  4 18:29:22 2015
299,,Jan Satral,CZE,154,+41,-,Lost in Jablonec Nad Nisou QFMost 2 W,-,-,,Thu Jun  4 18:29:22 2015
300,,Juan Ignacio Londero,ARG,154,-23,-,-,-,-,,Thu Jun  4 18:29:22 2015
301,,Antal Van Der Duim,NED,152,+1,-,-,-,-,,Thu Jun  4 18:29:22 2015
302,,Dimitar Kuzmanov,BUL,151,+2,-,-,-,-,,Thu Jun  4 18:29:22 2015
303,,Duckhee Lee,KOR,150,+24,-,Lost in Gimcheon R32Lost in Wuhan QFLost in Wuhan 2 SF,-,-,,Thu Jun  4 18:29:22 2015
304,,Yann Marti,SUI,150,+11,Lodi QF,-,155,174,,Thu Jun  4 18:29:22 2015
305,,Marcelo Arevalo,ESA,150,-,-,-,-,-,,Thu Jun  4 18:29:22 2015
306,,Mitchell Krueger,USA,150,-16,-,Lost in Mestre R32,-,-,,Thu Jun  4 18:29:22 2015
307,,Grega Zemlja,SLO,149,-,-,-,-,-,,Thu Jun  4 18:29:22 2015
308,,Yaraslav Shyla,BLR,149,-,-,-,-,-,,Thu Jun  4 18:29:22 2015
309,,Constant Lestienne,FRA,149,+7,-,Lost in Cherkassy 3 SF,-,-,,Thu Jun  4 18:29:22 2015
310,,Jose Pereira,BRA,148,+14,-,Lost in Vicenza R32Lost in Bergamo SF,-,-,,Thu Jun  4 18:29:22 2015
311,,Jaime Pulgar Garcia,ESP,148,+2,Sharm El Sheikh 18 R16,-,148,164,,Thu Jun  4 18:29:22 2015
312,,Adrien Bossel,SUI,147,+2,-,-,-,-,,Thu Jun  4 18:29:22 2015
313,,Guillaume Rufin,FRA,146,+6,-,-,-,-,,Thu Jun  4 18:29:22 2015
314,,Zhe Li,CHN,145,+88,-,Lost in Gimcheon R16Lost in Wuhan FWuhan 2 W,-,-,,Thu Jun  4 18:29:22 2015
315,,Eduardo Struvay,COL,145,-5,-,-,-,-,,Thu Jun  4 18:29:22 2015
316,,Dimitar Kutrovsky,BUL,145,-23,-,Lost in Daegu R16,-,-,,Thu Jun  4 18:29:22 2015
317,,Ivo Klec,SVK,144,+8,-,Lost in Lodi R16,-,-,,Thu Jun  4 18:29:22 2015
318,,Jorge Aguilar,CHI,143,+8,-,Lost in Villa del Dique R32Lost in Villa Allende R32,-,-,,Thu Jun  4 18:29:22 2015
319,,Joshua Milton,GBR,143,+36,Manchester QF,-,157,208,,Thu Jun  4 18:29:22 2015
320,,Ante Pavic,CRO,142,-44,-,-,-,-,,Thu Jun  4 18:29:22 2015
321,,Cheong Eui Kim,KOR,142,+23,Gimcheon QF,Lost in Daegu R16Lost in Changwon R16,154,205,,Thu Jun  4 18:29:22 2015
322,,Adam El Mihdawy,USA,142,+11,-,Lost in Cordoba 2 QFLost in Manzanillo R16,-,-,,Thu Jun  4 18:29:22 2015
323,,Benjamin Balleret,MON,141,+18,-,Lost in Pantiani 2 SFLost in Lecco R32,-,-,,Thu Jun  4 18:29:22 2015
324,,Omar Jasika,AUS,140,+59,-,Lost in Gimcheon R32Lost in Daegu R16Changwon W,-,-,,Thu Jun  4 18:29:22 2015
325,,Gavin Van Peperzeel,AUS,140,+13,-,Lost in Bol 3 SFLost in Bol 4 R16Lost in Bol 5 QF,-,-,,Thu Jun  4 18:29:22 2015
326,,Marek Michalicka,CZE,140,-28,-,Jablonec Nad Nisou WLost in Most 2 QF,-,-,,Thu Jun  4 18:29:22 2015
327,,Lukasz Kubot,POL,138,-18,-,-,-,-,,Thu Jun  4 18:29:22 2015
328,,Fernando Romboli,BRA,138,+6,-,Lost in Pereira 5 R32,-,-,,Thu Jun  4 18:29:22 2015
329,,Nikola Milojevic,SRB,138,+20,Andijan SF,-,145,157,,Thu Jun  4 18:29:22 2015
330,,Roberto Ortega Olmedo,ESP,138,-13,Madrid 3 R16,Lost in Pombal SFLost in Idanha-A-Nova SF,138,153,,Thu Jun  4 18:29:22 2015
331,,David Perez Sanz,ESP,138,-28,-,Lost in Annaba F,-,-,,Thu Jun  4 18:29:22 2015
332,,Stefano Travaglia,ITA,137,+7,-,Lost in Bergamo QFLost in Lecco R32Lost in Lodi R32,-,-,,Thu Jun  4 18:29:22 2015
333,,Filip Horansky,SVK,136,+2,-,-,-,-,,Thu Jun  4 18:29:22 2015
334,,Adrian Sikora,SVK,136,+8,Jounieh QF,Lost in Jablonec Nad Nisou R16Lost in Most 2 F,141,160,,Thu Jun  4 18:29:22 2015
335,,Tomas Lipovsek Puches,ARG,135,+45,-,Lost in Villa del Dique R32Lost in Villa Allende F,-,-,,Thu Jun  4 18:29:22 2015
336,,Matthew Barton,AUS,134,+1,-,-,-,-,,Thu Jun  4 18:29:22 2015
337,,Philip Bester,CAN,134,+21,-,Lost in Gimcheon R16Lost in Daegu R16,-,-,,Thu Jun  4 18:29:22 2015
338,,Marco Chiudinelli,SUI,133,+5,-,-,-,-,,Thu Jun  4 18:29:22 2015
339,,Matija Pecotic,CRO,133,+9,Winston-Salem R16,-,135,159,,Thu Jun  4 18:29:22 2015
340,,Yan Bai,CHN,133,+37,Wuhan 3 QF,Lost in Wuhan R16Lost in Wuhan 2 F,138,157,,Thu Jun  4 18:29:22 2015
341,,Dane Propoggia,AUS,133,+5,-,-,-,-,,Thu Jun  4 18:29:22 2015
342,,Alexandar Lazov,BUL,133,+5,-,Lost in Bucharest QF,-,-,,Thu Jun  4 18:29:22 2015
343,,Jose (Rubin) Statham,NZL,132,+46,Gimcheon QF,Lost in Daegu QFLost in Changwon R16,142,193,,Thu Jun  4 18:29:22 2015
344,,Maximilian Marterer,GER,132,+1,-,Lost in Furth R16Lost in Most 2 R16,-,-,,Thu Jun  4 18:29:22 2015
345,,Gonzalo Lama,CHI,132,-34,-,-,-,-,,Thu Jun  4 18:29:22 2015
346,,Daniel Brands,GER,130,-15,-,Lost in Furth R32,-,-,,Thu Jun  4 18:29:22 2015
347,,Federico Coria,ARG,130,+41,-,Lost in Villa del Dique FLost in Villa Allende SF,-,-,,Thu Jun  4 18:29:22 2015
348,,Janez Semrajc,SLO,129,-54,-,-,-,-,,Thu Jun  4 18:29:22 2015
349,,Tennys Sandgren,USA,129,+7,Winston-Salem R16,-,131,155,,Thu Jun  4 18:29:22 2015
350,,Philipp Petzschner,GER,129,+2,-,-,-,-,,Thu Jun  4 18:29:22 2015
351,,Martin Alund,ARG,129,-15,-,-,-,-,,Thu Jun  4 18:29:22 2015
352,,Emilio Gomez,ECU,129,-24,-,Lost in Pereira 5 R16Lost in Pereira 6 QF,-,-,,Thu Jun  4 18:29:22 2015
353,,Eric Quigley,USA,129,+1,-,Lost in Winston-Salem R32,-,-,,Thu Jun  4 18:29:22 2015
354,,Marc Giner,ESP,129,-34,-,Lost in Bucharest R16Lost in Bacau R32,-,-,,Thu Jun  4 18:29:22 2015
355,,Martin Fischer,AUT,128,-34,-,-,-,-,,Thu Jun  4 18:29:22 2015
356,,Stefano Napolitano,ITA,128,-6,-,Lost in Vicenza R32Lost in Mestre R16,-,-,,Thu Jun  4 18:29:22 2015
357,,Sanam Singh,IND,125,+6,Winston-Salem R16,-,127,151,,Thu Jun  4 18:29:22 2015
358,,Stefan Kozlov,USA,125,+15,-,Lost in Cordoba 2 SF,-,-,,Thu Jun  4 18:29:22 2015
359,,Laurynas Grigelis,LTU,124,+5,-,-,-,-,,Thu Jun  4 18:29:22 2015
360,,Florent Serra,FRA,123,+5,-,-,-,-,,Thu Jun  4 18:29:22 2015
361,,Maxime Teixeira,FRA,123,+6,-,-,-,-,,Thu Jun  4 18:29:22 2015
362,,Toni Androic,CRO,123,+52,-,Bol 3 WLost in Bol 4 R32,-,-,,Thu Jun  4 18:29:22 2015
363,,Tucker Vorster,RSA,123,-4,-,Lost in Antalya 21 SF,-,-,,Thu Jun  4 18:29:22 2015
364,,Rhyne Williams,USA,121,+6,Winston-Salem R16,-,123,147,,Thu Jun  4 18:29:22 2015
365,,Andriej Kapas,POL,120,-5,-,Lost in Bergamo R32,-,-,,Thu Jun  4 18:29:22 2015
366,,Marcus Willis,GBR,120,+44,-,Lost in Manchester R32Lost in Sharm El Sheikh 16 R32Sharm El Sheikh 17 W,-,-,,Thu Jun  4 18:29:22 2015
367,,Victor Baluda,RUS,119,+29,Pantiani 4 QF,Lost in Pantiani 3 F,123,135,,Thu Jun  4 18:29:22 2015
368,,Philipp Davydenko,RUS,119,+40,Kazan SF,Lost in Moscow QF,117,125,,Thu Jun  4 18:29:22 2015
369,,Javier Marti,ESP,118,+2,-,-,-,-,,Thu Jun  4 18:29:22 2015
370,,Agustin Velotti,ARG,118,+2,-,-,-,-,,Thu Jun  4 18:29:22 2015
371,,Kevin King,USA,118,+3,Winston-Salem R16,-,120,144,,Thu Jun  4 18:29:22 2015
372,,Caio Zampieri,BRA,118,+26,-,Lost in Pereira 5 QFLost in Pereira 6 SF,-,-,,Thu Jun  4 18:29:22 2015
373,,Nikola Mektic,CRO,118,-12,-,Lost in Prostejov R32,-,-,,Thu Jun  4 18:29:22 2015
374,,Johan Tatlot,FRA,118,+5,Lodi QF,-,123,142,,Thu Jun  4 18:29:22 2015
375,,Omar Giacalone,ITA,118,+19,-,Lost in Bergamo SFLost in Lecco QFLost in Lodi R32,-,-,,Thu Jun  4 18:29:22 2015
376,,Maxim Dubarenco,BLR,117,-44,-,Lost in Bucharest R16Lost in Bacau QF,-,-,,Thu Jun  4 18:29:22 2015
377,,Gerard Granollers,ESP,117,-55,-,-,-,-,,Thu Jun  4 18:29:22 2015
378,,Ivan Bjelica,SRB,116,-,-,-,-,-,,Thu Jun  4 18:29:22 2015
379,,Anton Zaitcev,RUS,116,+8,-,Lost in Moscow QF,-,-,,Thu Jun  4 18:29:22 2015
380,,Roman Safiullin,RUS,115,+1,-,-,-,-,,Thu Jun  4 18:29:22 2015
381,,Matteo Trevisan,ITA,115,+48,-,Bergamo WLost in Lecco QF,-,-,,Thu Jun  4 18:29:22 2015
382,,Louk Sorensen,IRL,114,-31,-,-,-,-,,Thu Jun  4 18:29:22 2015
383,,Michael Linzer,AUT,113,+32,Bol 5 QF,Lost in Bucharest R16Lost in Pantiani 3 SF,117,129,,Thu Jun  4 18:29:22 2015
384,,Fabrice Martin,FRA,113,-,-,Lost in Manchester R32,-,-,,Thu Jun  4 18:29:22 2015
385,,Duilio Beretta,PER,113,+5,-,-,-,-,,Thu Jun  4 18:29:22 2015
386,,Takanyi Garanganga,ZIM,112,+30,Lodi QF,Lost in Pombal SF,117,136,,Thu Jun  4 18:29:22 2015
387,,Micke Kontinen,FIN,112,+4,-,-,-,-,,Thu Jun  4 18:29:22 2015
388,,Calvin Hemery,FRA,112,+25,Mestre R16,-,120,185,,Thu Jun  4 18:29:22 2015
389,,Salvatore Caruso,ITA,112,+4,-,Lost in Vicenza R32Lost in Bergamo R16,-,-,,Thu Jun  4 18:29:22 2015
390,,Richard Becker,GER,111,-37,-,-,-,-,,Thu Jun  4 18:29:22 2015
391,,Miki Jankovic,SRB,111,-34,-,Lost in Bacau R16,-,-,,Thu Jun  4 18:29:22 2015
392,,Joris De Loore,BEL,110,+5,-,-,-,-,,Thu Jun  4 18:29:22 2015
393,,Sam Barry,IRL,110,+7,Jounieh QF,-,115,134,,Thu Jun  4 18:29:22 2015
394,,N Vijay Sundar Prashanth,IND,109,+7,-,-,-,-,,Thu Jun  4 18:29:22 2015
395,,Julien Obry,FRA,109,-9,-,-,-,-,,Thu Jun  4 18:29:22 2015
396,,Yannik Reuter,BEL,109,-21,-,Lost in Bacau SF,-,-,,Thu Jun  4 18:29:22 2015
397,,Martin Vaisse,FRA,108,-12,-,-,-,-,,Thu Jun  4 18:29:22 2015
398,,Bastian Trinker,AUT,108,-29,-,Lost in Antalya 21 SFLost in Bursa R32,-,-,,Thu Jun  4 18:29:22 2015
399,,Marko Tepavac,SRB,108,-,-,Lost in Gimcheon R32,-,-,,Thu Jun  4 18:29:22 2015
400,,Robby Ginepri,USA,107,+7,-,-,-,-,,Thu Jun  4 18:29:22 2015
401,,Vladimir Ivanov,EST,107,+31,Kazan SF,Lost in Moscow R32,106,114,,Thu Jun  4 18:29:22 2015
402,,N.Sriram Balaji,IND,107,+9,-,-,-,-,,Thu Jun  4 18:29:22 2015
403,,Ivan Endara,ECU,107,+16,Manzanillo QF,Lost in Cordoba 2 SF,111,123,,Thu Jun  4 18:29:22 2015
404,,Gianluca Mager,ITA,107,-9,-,Lost in Lecco QF,-,-,,Thu Jun  4 18:29:22 2015
405,,Chuhan Wang,CHN,106,-,-,Lost in Wuhan 3 R16Lost in Andijan QF,-,-,,Thu Jun  4 18:29:22 2015
406,,Mate Pavic,CRO,106,+6,-,-,-,-,,Thu Jun  4 18:29:22 2015
407,,Daniil Medvedev,RUS,105,+64,-,Moscow W,-,-,,Thu Jun  4 18:29:22 2015
408,,Miloslav Mecir,SVK,105,-78,-,-,-,-,,Thu Jun  4 18:29:22 2015
409,,Flavio Cipolla,ITA,105,-17,-,-,-,-,,Thu Jun  4 18:29:22 2015
410,,Peter Polansky,CAN,104,-104,-,-,-,-,,Thu Jun  4 18:29:22 2015
411,,Nikola Cacic,SRB,104,-49,-,-,-,-,,Thu Jun  4 18:29:22 2015
412,,Danai Udomchoke,THA,104,-44,-,-,-,-,,Thu Jun  4 18:29:22 2015
413,,Kento Takeuchi,JPN,104,+7,-,Lost in Gimcheon R32Lost in Wuhan 2 QF,-,-,,Thu Jun  4 18:29:22 2015
414,,Thiago Monteiro,BRA,102,+8,-,Lost in Pantiani 2 QFLost in Pantiani 3 SF,-,-,,Thu Jun  4 18:29:22 2015
415,,Patrik Rosenholm,SWE,102,+19,-,Lost in Bol 4 SFLost in Bol 5 R16,-,-,,Thu Jun  4 18:29:22 2015
416,,Ilija Bozoljac,SRB,100,-7,-,-,-,-,,Thu Jun  4 18:29:22 2015
417,,Alexander Ward,GBR,100,-11,-,Lost in Vic FLost in Maribor R32,-,-,,Thu Jun  4 18:29:22 2015
418,,Maxime Chazal,FRA,100,+30,Madrid 3 R16,Vic W,101,117,,Thu Jun  4 18:29:22 2015
419,,Jeevan Nedunchezhiyan,IND,100,-16,-,Lost in Gimcheon R32Lost in Tumon R32,-,-,,Thu Jun  4 18:29:22 2015
420,,Daniel Masur,GER,99,+21,-,Lost in Bol 3 SFLost in Bol 4 QF,-,-,,Thu Jun  4 18:29:22 2015
421,,Lorenzo Giustino,ITA,99,+25,Furth QF,-,115,172,,Thu Jun  4 18:29:22 2015
422,,David Rice,GBR,99,-40,-,Lost in Antalya 20 QF,-,-,,Thu Jun  4 18:29:22 2015
423,,Alexandre Folie,BEL,98,+3,Idanha-A-Nova 2 R16,-,99,115,,Thu Jun  4 18:29:22 2015
424,,Nicolas Meister,USA,97,-1,-,-,-,-,,Thu Jun  4 18:29:22 2015
425,,Cristobal Saavedra Corvalan,CHI,97,+2,-,-,-,-,,Thu Jun  4 18:29:22 2015
426,,Mateo Nicolas Martinez,ARG,97,-1,-,Lost in Bergamo R16Lost in Lecco QFLost in Lodi R16,-,-,,Thu Jun  4 18:29:22 2015
427,,Yuya Kibi,JPN,96,-10,-,Lost in Daegu R32Lost in Changwon R32,-,-,,Thu Jun  4 18:29:22 2015
428,,Hugo Nys,FRA,95,+8,Sharm El Sheikh 18 R16,Lost in Sta. Margarida de Montbui R32,96,112,,Thu Jun  4 18:29:22 2015
429,,Ruan Roelofse,RSA,95,+6,-,Lost in Gimcheon R32Lost in Antalya 21 QF,-,-,,Thu Jun  4 18:29:22 2015
430,,Walter Trusendi,ITA,94,-,-,-,-,-,,Thu Jun  4 18:29:22 2015
431,,Christopher Diaz Figueroa,GUA,94,+6,-,-,-,-,,Thu Jun  4 18:29:22 2015
432,,Ilya Ivashka,BLR,93,+40,-,Lost in Daegu FLost in Changwon R16,-,-,,Thu Jun  4 18:29:22 2015
433,,Kirill Dmitriev,RUS,93,+5,Maribor R16,Lost in Bucharest R32,94,110,,Thu Jun  4 18:29:22 2015
434,,Florian Fallert,GER,92,+5,-,Lost in Bergamo R32Lost in Lecco R32,-,-,,Thu Jun  4 18:29:22 2015
435,,Vladyslav Manafov,UKR,91,-17,-,Lost in Cherkassy 2 R16Lost in Cherkassy 3 R16,-,-,,Thu Jun  4 18:29:22 2015
436,,Nicolaas Scholtz,RSA,90,+14,Maputo QF,-,94,106,,Thu Jun  4 18:29:22 2015
437,,Gleb Sakharov,FRA,90,+6,-,-,-,-,,Thu Jun  4 18:29:22 2015
438,,Denis Matsukevich,RUS,90,+6,-,-,-,-,,Thu Jun  4 18:29:22 2015
439,,Hiroyasu Ehara,JPN,90,+51,Gimcheon QF,Lost in Daegu QFLost in Changwon R32,101,152,,Thu Jun  4 18:29:22 2015
440,,Guillermo Rivera Aranguiz,CHI,90,+7,-,Lost in Pereira 5 R32Lost in Pereira 6 R16,-,-,,Thu Jun  4 18:29:22 2015
441,,Fritz Wolmarans,RSA,89,-13,-,Lost in Gimcheon R16Lost in Daegu R32Lost in Changwon QF,-,-,,Thu Jun  4 18:29:22 2015
442,,Ricardo Rodriguez Pace,VEN,89,-21,-,-,-,-,,Thu Jun  4 18:29:22 2015
443,,Maverick Banes,AUS,89,-39,Bol 5 SF,Lost in Bol 3 R32Lost in Bol 4 F,93,101,,Thu Jun  4 18:29:22 2015
444,,Cem Ilkel,TUR,89,-13,-,Lost in Bursa QF,-,-,,Thu Jun  4 18:29:22 2015
445,,Mikhail Ledovskikh,RUS,88,+4,-,-,-,-,,Thu Jun  4 18:29:22 2015
446,,Victor Crivoi,ROU,88,+24,-,Lost in Bucharest F,-,-,,Thu Jun  4 18:29:22 2015
447,,Marcos Giron,USA,88,+4,-,Lost in Daegu R32,-,-,,Thu Jun  4 18:29:22 2015
448,,Sebastien Boltz,FRA,88,+12,Idanha-A-Nova 2 R16,Lost in Pombal R16Lost in Idanha-A-Nova SF,89,105,,Thu Jun  4 18:29:22 2015
449,,Peter Heller,GER,88,+4,Maribor R16,-,89,105,,Thu Jun  4 18:29:22 2015
450,,Tom Kocevar Desman,SLO,88,+57,Kiseljak QF,Brcko W,92,104,,Thu Jun  4 18:29:22 2015
451,,Ji Sung Nam,KOR,87,+72,Gimcheon QF,Lost in Daegu QFLost in Changwon SF,90,141,,Thu Jun  4 18:29:22 2015
452,,Gianluigi Quinzi,ITA,87,-76,-,Lost in Mestre R16,-,-,,Thu Jun  4 18:29:22 2015
453,,Tommy Paul,USA,87,+75,-,Lost in Vic SFLecco W,-,-,,Thu Jun  4 18:29:22 2015
454,,Ricardo Ojeda Lara,ESP,87,-12,Idanha-A-Nova 2 R16,Lost in Pombal QF,88,104,,Thu Jun  4 18:29:22 2015
455,,Alexander Vasilenko,RUS,86,+1,-,Lost in Kazan R16Lost in Kazan 2 R16,-,-,,Thu Jun  4 18:29:22 2015
456,,Adrian Partl,SVK,86,-1,-,-,-,-,,Thu Jun  4 18:29:22 2015
457,,Axel Michon,FRA,86,-139,-,Lost in Prostejov R16,-,-,,Thu Jun  4 18:29:22 2015
458,,Thales Turini,BRA,86,-25,-,Lost in Pereira 5 R32,-,-,,Thu Jun  4 18:29:22 2015
459,,Ivan Gakhov,RUS,86,+34,-,Lost in Moscow F,-,-,,Thu Jun  4 18:29:22 2015
460,,Dmitry Popko,KAZ,85,+53,-,Bucharest WLost in Maribor R32,-,-,,Thu Jun  4 18:29:22 2015
461,,Matt Reid,AUS,84,+14,-,Lost in Manchester R16,-,-,,Thu Jun  4 18:29:22 2015
462,,Alessandro Bega,ITA,84,+11,Bursa SF,Lost in Bergamo QFLost in Lecco R16,88,96,,Thu Jun  4 18:29:22 2015
463,,Dragos Dima,ROU,84,+29,-,Lost in Bucharest QFLost in Bacau F,-,-,,Thu Jun  4 18:29:22 2015
464,,Peter Kobelt,USA,84,-5,Tel-Aviv-Ramat Gan QF,-,88,100,,Thu Jun  4 18:29:22 2015
465,,Daniel Garza,MEX,84,-1,Manzanillo R16,Lost in Cordoba 2 QF,85,101,,Thu Jun  4 18:29:22 2015
466,,Vaclav Safranek,CZE,84,+14,-,Lost in Jablonec Nad Nisou SFLost in Most 2 QF,-,-,,Thu Jun  4 18:29:22 2015
467,,Wilson Leite,BRA,83,+50,-,Lost in Pereira 5 R16Pereira 6 W,-,-,,Thu Jun  4 18:29:22 2015
468,,Artem Smirnov,UKR,82,+104,-,Lost in Cherkassy 2 FCherkassy 3 W,-,-,,Thu Jun  4 18:29:22 2015
469,,Jan Hajek,CZE,81,-8,-,-,-,-,,Thu Jun  4 18:29:22 2015
470,,Filip Peliwo,CAN,81,-8,-,-,-,-,,Thu Jun  4 18:29:22 2015
471,,Jean Yves Aubone,USA,81,-8,-,-,-,-,,Thu Jun  4 18:29:22 2015
472,,Danilo Petrovic,SRB,81,-27,Kiseljak QF,Lost in Brcko R16,85,97,,Thu Jun  4 18:29:22 2015
